,number,title,authors,info,url
17,1518,ИСПОЛЬЗОВАНИЕ ИНФОРМАЦИОННЫХ ТЕХНОЛОГИЙ В АВТОМАТИЗАЦИИ ПРОЦЕССОВ ПРОИЗВОДСТВА,"Аль-Нами Б.А., Волков И.Р.","В сборнике: Актуальные проблемы инфотелекоммуникаций в науке и образовании (АПИНО 2023). Сборник научных статей XII Международной научно-технической и научно-методической конференции. В 4-х томах. Под редакцией С.И. Макаренк, сост. В.С. Елагин, Е.А. Аникевич. Санкт-Петербург, 2023.  С. 97-99.",https://www.elibrary.ru/item.asp?id=54294914
18,1519,РОЛЬ ТИПОГРАФИКИ В ВЕБ-ДИЗАЙНЕ,"Аль-Нами Б.А., Воскресенская Ю.Д., Миронова М.В.","В сборнике: Актуальные проблемы инфотелекоммуникаций в науке и образовании (АПИНО 2023). Сборник научных статей XII Международной научно-технической и научно-методической конференции. В 4-х томах. Под редакцией С.И. Макаренк, сост. В.С. Елагин, Е.А. Аникевич. Санкт-Петербург, 2023.  С. 99-103.",https://www.elibrary.ru/item.asp?id=54294915
19,1520,ПОЧТОВАЯ СЛУЖБА ПРИ ПЕТРЕ I,Минин Д.А.,"В сборнике: Россия и мир в исторической ретроспективе. Материалы XXIX международной научной конференции, к 320-летию основания Санкт-Петербурга. Санкт-Петербург, 2023.  С. 102-106.",https://www.elibrary.ru/item.asp?id=53113927
20,1521,АНАЛИЗ ЭКОНОМИЧЕСКОЙ ЦЕЛЕСООБРАЗНОСТИ ПРИМЕНЕНИЯ ТЕПЛОИЗОЛЯЦИОННОЙ МАСТИКИ «ИЗОЛЛАТ» ДЛЯ КОРАБЕЛЬНЫХ ТРУБОПРОВОДОВ,"Филатов Д.Г., Афонин В.Р.","В сборнике: Молодёжная наука. Труды XXVII Всероссийской студенческой научно-практической конференции КрИЖТ ИрГУПС. Редколлегия: В.А. Поморцев (отв. ред.) [и др.]. Красноярск, 2023.  С. 221-227.",https://www.elibrary.ru/item.asp?id=54069728
21,1522,ЦИФРОВИЗАЦИЯ И ВОСХОДЯЩАЯ СПИРАЛЬ ЗНАНИЙ,"Макаров В.В., Старкова Т.Н.","В сборнике: Актуальные проблемы инфотелекоммуникаций в науке и образовании (АПИНО 2023). Сборник научных статей XII Международной научно-технической и научно-методической конференции. В 4-х томах. Под редакцией С.И. Макаренк, сост. В.С. Елагин, Е.А. Аникевич. Санкт-Петербург, 2023.  С. 100-104.",https://www.elibrary.ru/item.asp?id=54716332
22,1523,БИЗНЕС-МОДЕЛИ С ПРИМЕНЕНИЕМ ИНФОКОММУНИКАЦИЙ С ЦЕЛЬЮ РАЗВИТИЯ СФЕРЫ УСЛУГ В СЕЛЬСКОЙ МЕСТНОСТИ,"Макаров В.В., Фёдорова М.Ю.","В сборнике: Актуальные проблемы инфотелекоммуникаций в науке и образовании (АПИНО 2023). Сборник научных статей XII Международной научно-технической и научно-методической конференции. В 4-х томах. Под редакцией С.И. Макаренк, сост. В.С. Елагин, Е.А. Аникевич. Санкт-Петербург, 2023.  С. 105-109.",https://www.elibrary.ru/item.asp?id=54716079
23,1524,КОНЕЦ ЭПОХИ ГЛОБАЛИЗАЦИИ МИРОВОЙ ЭКОНОМИКИ ИЛИ ЕЕ НОВЫЙ ЭТАП?,"Мешков А.В., Симонина А.А.","В сборнике: Актуальные проблемы инфотелекоммуникаций в науке и образовании (АПИНО 2023). Сборник научных статей XII Международной научно-технической и научно-методической конференции. В 4-х томах. Под редакцией С.И. Макаренк, сост. В.С. Елагин, Е.А. Аникевич. Санкт-Петербург, 2023.  С. 110-114.",https://www.elibrary.ru/item.asp?id=54716088
24,1525,ВАЖНОСТЬ ЛОГИСТИЧЕСКИХ МЕТОДОВ ПРИ ВЫБОРЕ ПОСТАВЩИКОВ В ЗАКУПОЧНОЙ ДЕЯТЕЛЬНОСТИ ТЕЛЕКОММУНИКАЦИОННОЙ КОМПАНИИ,"Орехова И.О., Щербаков И.Б.","В сборнике: Актуальные проблемы инфотелекоммуникаций в науке и образовании (АПИНО 2023). Сборник научных статей XII Международной научно-технической и научно-методической конференции. В 4-х томах. Под редакцией С.И. Макаренк, сост. В.С. Елагин, Е.А. Аникевич. Санкт-Петербург, 2023.  С. 115-118.",https://www.elibrary.ru/item.asp?id=54716089
25,1526,ВНЕДРЕНИЕ IT-АУТСОРСИНГА НА ТЕЛЕКОММУНИКАЦИОННОМ ПРЕДПРИЯТИИ,"Петров И.А., Щербаков И.Б.","В сборнике: Актуальные проблемы инфотелекоммуникаций в науке и образовании (АПИНО 2023). Сборник научных статей XII Международной научно-технической и научно-методической конференции. В 4-х томах. Под редакцией С.И. Макаренк, сост. В.С. Елагин, Е.А. Аникевич. Санкт-Петербург, 2023.  С. 118-121.",https://www.elibrary.ru/item.asp?id=54716090
26,1527,ИМИТАЦИОННЫЕ ИГРЫ КАК ВСПОМОГАТЕЛЬНЫЙ ЭЛЕМЕНТ ОБУЧЕНИЯ ПО Э КОНОМИЧЕСКИМ ДИСЦИПЛИНАМ ДЛЯ СТУДЕНТОВ ОТРАСЛИ ТЕЛЕКОММУНИКАЦИЙ,Федоренко И.Н.,"В сборнике: Актуальные проблемы инфотелекоммуникаций в науке и образовании (АПИНО 2023). Сборник научных статей XII Международной научно-технической и научно-методической конференции. В 4-х томах. Под редакцией С.И. Макаренк, сост. В.С. Елагин, Е.А. Аникевич. Санкт-Петербург, 2023.  С. 133-137.",https://www.elibrary.ru/item.asp?id=54716093
27,1528,ГОТОВНОСТЬ К ИЗМЕНЕНИЯМ КАК ОСНОВА УПРАВЛЕНИЯ СОВРЕМЕННОЙ ОРГАНИЗАЦИЕЙ,"Хитрин С.И., Хитрина И.Ю.","В сборнике: Актуальные проблемы инфотелекоммуникаций в науке и образовании (АПИНО 2023). Сборник научных статей XII Международной научно-технической и научно-методической конференции. В 4-х томах. Под редакцией С.И. Макаренк, сост. В.С. Елагин, Е.А. Аникевич. Санкт-Петербург, 2023.  С. 138-143.",https://www.elibrary.ru/item.asp?id=54716094
28,1529,ВНЕДРЕНИЕ СОВРЕМЕННЫХ ТЕХНОЛОГИЙ ИНФОРМАЦИОННОГО МОДЕЛИРОВАНИЯ ПРИ СТРОИТЕЛЬСТВЕ ОБЪЕКТОВ СВЯЗИ,"Шелабудин С.В., Щербаков И.Б.","В сборнике: Актуальные проблемы инфотелекоммуникаций в науке и образовании (АПИНО 2023). Сборник научных статей XII Международной научно-технической и научно-методической конференции. В 4-х томах. Под редакцией С.И. Макаренк, сост. В.С. Елагин, Е.А. Аникевич. Санкт-Петербург, 2023.  С. 143-149.",https://www.elibrary.ru/item.asp?id=54716095
29,1530,СРАВНИТЕЛЬНЫЙ АНАЛИЗ ОБРАЗОВАТЕЛЬНЫХ ПРОГРАММ СПБГУТ 2022 ГОДА,"Арзуманян Ю.В., Вольфсон М.Б., Захаров А.А., Сотников А.Д.","В сборнике: Актуальные проблемы инфотелекоммуникаций в науке и образовании (АПИНО 2023). Сборник научных статей XII Международной научно-технической и научно-методической конференции. В 4-х томах. Под редакцией С.И. Макаренк, сост. В.С. Елагин, Е.А. Аникевич. Санкт-Петербург, 2023.  С. 15-21.",https://www.elibrary.ru/item.asp?id=54716057
30,1531,ИМИДЖ ПРЕПОДАВАТЕЛЬСКИХ КАДРОВ КАК ФАКТОР КОНКУРЕНТОСПОСОБНОСТИ ВУЗА,"Астафьева-Румянцева И.Е., Щетинина Д.А.","В сборнике: Актуальные проблемы инфотелекоммуникаций в науке и образовании (АПИНО 2023). Сборник научных статей XII Международной научно-технической и научно-методической конференции. В 4-х томах. Под редакцией С.И. Макаренк, сост. В.С. Елагин, Е.А. Аникевич. Санкт-Петербург, 2023.  С. 155-159.",https://www.elibrary.ru/item.asp?id=54716097
31,1532,РАЗВИТИЕ ТЕОРЕТИЧЕСКИХ КОНЦЕПЦИЙ И ПРАКТИЧЕСКИХ ОСНОВ ПРИМЕНЕНИЯ «МЯГКОЙ СИЛЫ» ВО ВНЕШНЕЙ ПОЛИТИКЕ США ПОСЛЕ ЗАВЕРШЕНИЯ ВТОРОЙ МИРОВОЙ ВОЙНЫ,"Бекшаева Н.Э., Гехт А.Б., Неровный А.В.","В сборнике: Актуальные проблемы инфотелекоммуникаций в науке и образовании (АПИНО 2023). Сборник научных статей XII Международной научно-технической и научно-методической конференции. В 4-х томах. Под редакцией С.И. Макаренк, сост. В.С. Елагин, Е.А. Аникевич. Санкт-Петербург, 2023.  С. 167-171.",https://www.elibrary.ru/item.asp?id=54716100
32,1533,ВАРИАТИВНОСТЬ В АВТОНОМНОМ ОБУЧЕНИИ ИНОЯЗЫЧНОЙ ГРАММАТИКЕ,Белова Е.Н.,"В сборнике: Актуальные проблемы инфотелекоммуникаций в науке и образовании (АПИНО 2023). Сборник научных статей XII Международной научно-технической и научно-методической конференции. В 4-х томах. Под редакцией С.И. Макаренк, сост. В.С. Елагин, Е.А. Аникевич. Санкт-Петербург, 2023.  С. 171-175.",https://www.elibrary.ru/item.asp?id=54716104
33,1534,ТЕХНОЛОГИИ УПРАВЛЕНИЯ ОБЩЕСТВЕННЫМ МНЕНИЕМ: ПСИХОЛОГИЧЕСКИЙ ПОДХОД,Белова Е.В.,"В сборнике: Актуальные проблемы инфотелекоммуникаций в науке и образовании (АПИНО 2023). Сборник научных статей XII Международной научно-технической и научно-методической конференции. В 4-х томах. Под редакцией С.И. Макаренк, сост. В.С. Елагин, Е.А. Аникевич. Санкт-Петербург, 2023.  С. 175-180.",https://www.elibrary.ru/item.asp?id=54716112
34,1535,ИНФОРМАЦИОННО-ПСИХОЛОГИЧЕСКИЕ БАРЬЕРЫ КОММУНИКАЦИЙ В СИСТЕМЕ «ВЛАСТЬ-ОБЩЕСТВО» В СОЦИАЛЬНЫХ МЕДИА,"Белова Е.В., Еникеева Е.М.","В сборнике: Актуальные проблемы инфотелекоммуникаций в науке и образовании (АПИНО 2023). Сборник научных статей XII Международной научно-технической и научно-методической конференции. В 4-х томах. Под редакцией С.И. Макаренк, сост. В.С. Елагин, Е.А. Аникевич. Санкт-Петербург, 2023.  С. 180-186.",https://www.elibrary.ru/item.asp?id=54716120
35,1536,ИКТ В ФОРМИРОВАНИИ ПРОФЕССИОНАЛЬНЫХ КОМПЕТЕНЦИЙ БАКАЛАВРОВ ЗАРУБЕЖНОГО РЕГИОНОВЕДЕНИЯ,Булатова А.Б.,"В сборнике: Актуальные проблемы инфотелекоммуникаций в науке и образовании (АПИНО 2023). Сборник научных статей XII Международной научно-технической и научно-методической конференции. В 4-х томах. Под редакцией С.И. Макаренк, сост. В.С. Елагин, Е.А. Аникевич. Санкт-Петербург, 2023.  С. 186-190.",https://www.elibrary.ru/item.asp?id=54716121
36,1537,АНАРХИСТСКИЙ ИДЕАЛ СВОБОДЫ НА ЗАПАДЕ И В РОССИИ: ИСТОРИЯ ВОПРОСА,Бусов С.В.,"В сборнике: Актуальные проблемы инфотелекоммуникаций в науке и образовании (АПИНО 2023). Сборник научных статей XII Международной научно-технической и научно-методической конференции. В 4-х томах. Под редакцией С.И. Макаренк, сост. В.С. Елагин, Е.А. Аникевич. Санкт-Петербург, 2023.  С. 190-195.",https://www.elibrary.ru/item.asp?id=54716122
37,1538,МЕТОДОЛОГИЧЕСКАЯ СХЕМА ПОЗНАНИЯ КАТЕГОРИИ «ДЕЙСТВИЕ» В ФИЛОСОФИИ АРИСТОТЕЛЯ,Вязьмин А.Ю.,"В сборнике: Актуальные проблемы инфотелекоммуникаций в науке и образовании (АПИНО 2023). Сборник научных статей XII Международной научно-технической и научно-методической конференции. В 4-х томах. Под редакцией С.И. Макаренк, сост. В.С. Елагин, Е.А. Аникевич. Санкт-Петербург, 2023.  С. 200-203.",https://www.elibrary.ru/item.asp?id=54716124
38,1539,ФОРМИРОВАНИЕ ИНТЕГРАЦИОННОЙ ПЛАТФОРМЫ ДЛЯ ПОДГОТОВКИ СПЕЦИАЛИСТОВ В ОБЛАСТИ ИНФОКОММУНИКАЦИЙ В ИНТЕРЕСАХ УСТОЙЧИВОГО РАЗВИТИЯ АРКТИЧЕСКОЙ ЗОНЫ РОССИЙСКОЙ ФЕДЕРАЦИИ,"Гехт А.Б., Нестеров А.А., Степанов А.Б.","В сборнике: Актуальные проблемы инфотелекоммуникаций в науке и образовании (АПИНО 2023). Сборник научных статей XII Международной научно-технической и научно-методической конференции. В 4-х томах. Под редакцией С.И. Макаренк, сост. В.С. Елагин, Е.А. Аникевич. Санкт-Петербург, 2023.  С. 204-207.",https://www.elibrary.ru/item.asp?id=54716125
39,1540,РОЛЬ СОЗДАНИЯ СЕКЦИЙ ПО КОМПЬЮТЕРНОМУ СПОРТУ В СФЕРЕ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ,"Гехт А.Б., Сидоренко В.Д.","В сборнике: Актуальные проблемы инфотелекоммуникаций в науке и образовании (АПИНО 2023). Сборник научных статей XII Международной научно-технической и научно-методической конференции. В 4-х томах. Под редакцией С.И. Макаренк, сост. В.С. Елагин, Е.А. Аникевич. Санкт-Петербург, 2023.  С. 208-212.",https://www.elibrary.ru/item.asp?id=54716126
40,1541,МЕЖДУНАРОДНЫЕ ОРГАНИЗАЦИИ АРКТИЧЕСКИХ КОРЕННЫХ НАРОДОВ СЕВЕРНОЙ АМЕРИКИ,"Гехт А.Б., Стоноженко К.А.","В сборнике: Актуальные проблемы инфотелекоммуникаций в науке и образовании (АПИНО 2023). Сборник научных статей XII Международной научно-технической и научно-методической конференции. В 4-х томах. Под редакцией С.И. Макаренк, сост. В.С. Елагин, Е.А. Аникевич. Санкт-Петербург, 2023.  С. 212-216.",https://www.elibrary.ru/item.asp?id=54716127
41,1542,ВОЕННО-ПОЛИТИЧЕСКАЯ МИССИЯ В. П. ЛЯХОВА В ИРАНЕ (1906-1909 ГГ.),"Гехт А.Б., Хейдари Монфаред Ф.","В сборнике: Актуальные проблемы инфотелекоммуникаций в науке и образовании (АПИНО 2023). Сборник научных статей XII Международной научно-технической и научно-методической конференции. В 4-х томах. Под редакцией С.И. Макаренк, сост. В.С. Елагин, Е.А. Аникевич. Санкт-Петербург, 2023.  С. 216-220.",https://www.elibrary.ru/item.asp?id=54716128
42,1543,"ИСПОЛЬЗОВАНИЕ ИСКУССТВЕННОГО ИНТЕЛЛЕКТА И НЕЙРОСЕТЕЙ В МАРКЕТИНГЕ, ДИЗАЙНЕ И ПРОДВИЖЕНИИ","Гуцул И.С., Шутман Д.В.","В сборнике: Актуальные проблемы инфотелекоммуникаций в науке и образовании (АПИНО 2023). Сборник научных статей XII Международной научно-технической и научно-методической конференции. В 4-х томах. Под редакцией С.И. Макаренк, сост. В.С. Елагин, Е.А. Аникевич. Санкт-Петербург, 2023.  С. 221-225.",https://www.elibrary.ru/item.asp?id=54716129
43,1544,ЦИРКУЛЯРНАЯ ЭКОНОМИКА:ПРИМЕНЕНИЕ ИННОВАЦИОННЫХ ТЕХНОЛОГИЙ ДЛЯ УСТОЙЧИВОГО УПРАВЛЕНИЯ ПРОДУКЦИЕЙ,"Блатова Т.А., Макаров В.В., Федоров А.В.","В сборнике: Актуальные проблемы инфотелекоммуникаций в науке и образовании (АПИНО 2023). Сборник научных статей XII Международной научно-технической и научно-методической конференции. В 4-х томах. Под редакцией С.И. Макаренк, сост. В.С. Елагин, Е.А. Аникевич. Санкт-Петербург, 2023.  С. 22-27.",https://www.elibrary.ru/item.asp?id=54716059
44,1545,ОПУБЛИКОВАННЫЕ ИСТОЧНИКИ ЛИЧНОГО ПРОИСХОЖДЕНИЯ ПО АФГАНСКОЙ ВОЙНЕ 1979-1989 ГГ,"Жадан Р.А., Терентьева Е.А.","В сборнике: Актуальные проблемы инфотелекоммуникаций в науке и образовании (АПИНО 2023). Сборник научных статей XII Международной научно-технической и научно-методической конференции. В 4-х томах. Под редакцией С.И. Макаренк, сост. В.С. Елагин, Е.А. Аникевич. Санкт-Петербург, 2023.  С. 229-233.",https://www.elibrary.ru/item.asp?id=54716131
45,1546,УСЛОВИЯ РАЗВИТИЯ НАВЫКОВ АКАДЕМИЧЕСКОЙ КОММУНИКАЦИИ У СТУДЕНТОВ ТЕХНИЧЕСКОГО ВУЗА,"Желтова Е.П., Маршева Н.В.","В сборнике: Актуальные проблемы инфотелекоммуникаций в науке и образовании (АПИНО 2023). Сборник научных статей XII Международной научно-технической и научно-методической конференции. В 4-х томах. Под редакцией С.И. Макаренк, сост. В.С. Елагин, Е.А. Аникевич. Санкт-Петербург, 2023.  С. 233-237.",https://www.elibrary.ru/item.asp?id=54716132
46,1547,НЕКОТОРЫЕ АСПЕКТЫ ОБУЧЕНИЯ НАВЫКУ ПРОВЕДЕНИЯ ПРЕЗЕНТАЦИИ НА АНГЛИЙСКОМ ЯЗЫКЕ,Иванова В.А.,"В сборнике: Актуальные проблемы инфотелекоммуникаций в науке и образовании (АПИНО 2023). Сборник научных статей XII Международной научно-технической и научно-методической конференции. В 4-х томах. Под редакцией С.И. Макаренк, сост. В.С. Елагин, Е.А. Аникевич. Санкт-Петербург, 2023.  С. 238-241.",https://www.elibrary.ru/item.asp?id=54716133
47,1548,ОСНОВНЫЕ АСПЕКТЫ ОБУЧЕНИЯ РЕКЛАМНОМУ ДИЗАЙНУ СПЕЦИАЛИСТОВ В ОБЛАСТИ РЕКЛАМЫ И СВЯЗЯМ С ОБЩЕСТВЕННОСТЬЮ,Катасонова Г.Р.,"В сборнике: Актуальные проблемы инфотелекоммуникаций в науке и образовании (АПИНО 2023). Сборник научных статей XII Международной научно-технической и научно-методической конференции. В 4-х томах. Под редакцией С.И. Макаренк, сост. В.С. Елагин, Е.А. Аникевич. Санкт-Петербург, 2023.  С. 241-246.",https://www.elibrary.ru/item.asp?id=54716134
48,1549,ТЕХНОЛОГИИ ОРГАНИЗАЦИИ И ПРОВЕДЕНИЯ PR-МЕРОПРИЯТИЙ,"Котлярова А.А., Шутман Д.В.","В сборнике: Актуальные проблемы инфотелекоммуникаций в науке и образовании (АПИНО 2023). Сборник научных статей XII Международной научно-технической и научно-методической конференции. В 4-х томах. Под редакцией С.И. Макаренк, сост. В.С. Елагин, Е.А. Аникевич. Санкт-Петербург, 2023.  С. 246-251.",https://www.elibrary.ru/item.asp?id=54716135
